customer_id,customer_city,customer_state_province,customer_country,birthdate,marital_status,yearly_income,gender,num_children_at_home,education,acct_open_date,member_card
5189,Lakewood,Washington,USA,1926.10.19,M,$30K - $50K,M,0,High School Degree,1992.02.11,Normal
5190,Pomona,Washington,USA,1962.05.10,M,$70K - $90K,M,4,High School Degree,1992.06.11,Golden
5191,Marysville,Washington,USA,1943.03.15,M,$130K - $150K,M,3,Graduate Degree,1991.07.13,Golden
5192,Altadena,Washington,USA,1934.03.09,M,$90K - $110K,M,2,Partial High School,1992.08.23,Bronze
5193,Fremont,Washington,USA,1955.08.14,S,$30K - $50K,M,0,High School Degree,1994.03.13,Bronze
5194,Renton,Washington,USA,1927.02.02,S,$30K - $50K,F,0,High School Degree,1994.07.03,Bronze
5195,Ballard,Washington,USA,1944.05.27,M,$30K - $50K,M,0,High School Degree,1993.07.22,Bronze
5196,Salem,Oregon,USA,1946.10.23,M,$50K - $70K,F,3,Bachelors Degree,1992.09.05,Golden
5197,Palo Alto,Washington,USA,1941.06.01,S,$10K - $30K,M,0,Partial High School,1990.10.24,Normal
5198,Victoria,British Columbia,Canada,1917.10.13,M,$110K - $130K,F,2,High School Degree,1992.09.07,Bronze
5199,W. Linn,Oregon,USA,1914.11.16,M,$150K +,F,4,Graduate Degree,1992.10.08,Golden
5200,Coronado,Washington,USA,1914.08.03,M,$10K - $30K,M,3,High School Degree,1992.03.19,Normal
5201,Pomona,Washington,USA,1952.06.07,S,$30K - $50K,M,0,High School Degree,1991.09.13,Bronze
5202,Daly City,Washington,USA,1945.10.26,S,$30K - $50K,F,0,High School Degree,1992.07.01,Bronze
5203,Beverly Hills,Washington,USA,1921.09.07,M,$50K - $70K,M,0,Bachelors Degree,1992.06.25,Bronze
5204,Yakima,Washington,USA,1933.11.23,M,$70K - $90K,F,1,Bachelors Degree,1992.12.06,Bronze
5205,Mill Valley,Washington,USA,1943.11.26,M,$10K - $30K,F,5,Partial High School,1992.01.02,Normal
5206,Lebanon,Oregon,USA,1941.03.15,S,$10K - $30K,M,0,Partial High School,1990.04.11,Normal
5207,Haney,British Columbia,Canada,1954.08.17,S,$50K - $70K,M,0,Partial College,1991.02.05,Silver
5208,Pomona,Washington,USA,1977.04.08,M,$90K - $110K,M,0,Partial High School,1990.02.23,Bronze
5209,Redwood City,Washington,USA,1960.06.11,S,$70K - $90K,M,0,Bachelors Degree,1991.02.02,Bronze
5210,Tacoma,Washington,USA,1964.08.23,S,$30K - $50K,F,0,High School Degree,1992.11.05,Bronze
5211,Langford,British Columbia,Canada,1948.09.15,M,$10K - $30K,F,0,Partial High School,1993.10.06,Normal
5212,Metchosin,British Columbia,Canada,1911.11.08,M,$30K - $50K,F,1,High School Degree,1991.09.12,Bronze
5213,Imperial Beach,Washington,USA,1938.04.10,S,$30K - $50K,F,0,High School Degree,1991.09.13,Golden
5214,Newport Beach,Washington,USA,1958.07.03,S,$130K - $150K,F,0,Bachelors Degree,1991.05.21,Bronze
5215,Santa Cruz,Washington,USA,1917.04.04,S,$30K - $50K,M,0,High School Degree,1993.02.18,Bronze
5216,Bremerton,Washington,USA,1949.09.15,M,$30K - $50K,F,1,Partial College,1993.03.24,Bronze
5217,Royal Oak,British Columbia,Canada,1961.06.27,M,$30K - $50K,F,1,High School Degree,1994.08.27,Bronze
5218,Oak Bay,British Columbia,Canada,1916.07.17,S,$90K - $110K,F,0,High School Degree,1990.02.15,Bronze
5219,Puyallup,Washington,USA,1912.11.11,S,$30K - $50K,M,0,High School Degree,1992.09.09,Silver
5220,Santa Monica,Washington,USA,1968.01.08,M,$30K - $50K,M,1,High School Degree,1991.11.14,Bronze
5221,San Andres,Mexico DF,Mexico,1940.09.09,M,$30K - $50K,F,0,High School Degree,1992.08.08,Bronze
5222,Los Angeles,Washington,USA,1970.08.22,M,$50K - $70K,M,1,Bachelors Degree,1993.11.25,Bronze
5223,Orizaba,Veracruz,Mexico,1957.01.05,M,$30K - $50K,M,0,High School Degree,1991.05.16,Bronze
5224,Richmond,Washington,USA,1942.05.20,S,$50K - $70K,F,0,Bachelors Degree,1993.01.04,Normal
5225,Seattle,Washington,USA,1957.04.20,S,$30K - $50K,F,0,High School Degree,1991.03.27,Bronze
5226,Downey,Washington,USA,1935.05.13,M,$130K - $150K,M,0,Graduate Degree,1994.01.11,Silver
5227,Vancouver,British Columbia,Canada,1959.04.17,M,$10K - $30K,M,2,Partial High School,1993.08.10,Normal
5228,San Diego,Washington,USA,1954.02.08,S,$10K - $30K,F,0,Partial High School,1990.05.07,Normal
5229,Metchosin,British Columbia,Canada,1943.02.07,M,$10K - $30K,F,3,Partial High School,1993.02.05,Normal
5230,Corvallis,Oregon,USA,1925.02.24,M,$30K - $50K,M,1,High School Degree,1991.08.21,Bronze
5231,Arcadia,Washington,USA,1928.10.06,M,$50K - $70K,F,2,Bachelors Degree,1990.02.16,Bronze
5232,Downey,Washington,USA,1922.10.14,M,$10K - $30K,F,4,Partial High School,1993.02.03,Normal
5233,Los Angeles,Washington,USA,1966.04.24,M,$70K - $90K,F,0,Graduate Degree,1991.01.19,Bronze
5234,Mexico City,Mexico DF,Mexico,1953.02.10,M,$90K - $110K,F,0,High School Degree,1991.03.02,Bronze
5235,N. Vancouver,British Columbia,Canada,1923.05.13,S,$10K - $30K,F,0,Partial High School,1992.09.04,Normal
5236,Langford,British Columbia,Canada,1941.03.07,M,$30K - $50K,M,2,Partial College,1992.08.06,Bronze
5237,Sedro Woolley,Washington,USA,1935.02.03,S,$50K - $70K,F,0,Bachelors Degree,1994.04.11,Bronze
5238,Olympia,Washington,USA,1940.12.24,S,$10K - $30K,M,0,Partial High School,1993.03.25,Normal
5239,San Andres,Mexico DF,Mexico,1959.01.05,M,$10K - $30K,M,1,Partial High School,1993.05.13,Normal
5240,Burien,Washington,USA,1975.02.17,S,$30K - $50K,F,0,Partial College,1992.09.26,Bronze
5241,Downey,Washington,USA,1965.11.25,S,$110K - $130K,F,0,High School Degree,1992.08.19,Bronze
5242,N. Vancouver,British Columbia,Canada,1962.05.05,M,$50K - $70K,F,1,Bachelors Degree,1994.05.11,Bronze
5243,San Carlos,Washington,USA,1960.04.17,M,$30K - $50K,F,0,High School Degree,1991.08.07,Bronze
5244,Beverly Hills,Washington,USA,1918.10.05,S,$70K - $90K,F,0,Bachelors Degree,1993.03.19,Silver
5245,Milwaukie,Oregon,USA,1950.09.12,M,$10K - $30K,M,1,Partial High School,1993.07.14,Normal
5246,Tlaxiaco,Oaxaca,Mexico,1964.05.27,M,$10K - $30K,F,3,Partial High School,1991.10.02,Normal
5247,Richmond,British Columbia,Canada,1929.09.06,M,$30K - $50K,M,1,Partial College,1993.03.05,Silver
5248,Colma,Washington,USA,1968.10.22,S,$30K - $50K,M,0,High School Degree,1993.11.17,Bronze
5249,Lakewood,Washington,USA,1961.08.18,S,$70K - $90K,F,0,Graduate Degree,1990.09.14,Bronze
5250,Bellflower,Washington,USA,1922.06.13,M,$30K - $50K,F,1,Partial College,1992.07.21,Bronze
5251,Novato,Washington,USA,1924.05.13,S,$50K - $70K,F,0,Bachelors Degree,1991.10.21,Bronze
5252,Vancouver,British Columbia,Canada,1974.11.05,M,$30K - $50K,F,0,Partial High School,1993.08.04,Bronze
5253,Woodland Hills,Washington,USA,1952.03.11,M,$130K - $150K,M,0,Partial High School,1990.11.16,Silver
5254,Ladner,British Columbia,Canada,1919.10.02,M,$30K - $50K,M,1,High School Degree,1991.07.28,Bronze
5255,National City,Washington,USA,1958.04.23,S,$10K - $30K,M,0,Partial High School,1994.08.24,Normal
5256,Olympia,Washington,USA,1948.04.17,M,$10K - $30K,M,3,Partial High School,1991.09.07,Normal
5257,Woodburn,Oregon,USA,1970.09.22,S,$150K +,F,0,Partial High School,1993.07.08,Silver
5258,Santa Anita,Mexico DF,Mexico,1941.03.10,M,$10K - $30K,M,0,Partial High School,1992.08.14,Normal
5259,Bellflower,Washington,USA,1971.09.19,M,$30K - $50K,M,1,High School Degree,1992.11.18,Bronze
5260,Sooke,British Columbia,Canada,1961.12.04,S,$10K - $30K,M,0,Partial High School,1991.02.27,Normal
5261,Richmond,British Columbia,Canada,1955.08.09,M,$30K - $50K,F,0,Partial College,1993.03.19,Bronze
5262,Lakewood,Washington,USA,1931.11.21,S,$70K - $90K,M,0,Bachelors Degree,1991.05.14,Bronze
5263,Oakland,Washington,USA,1928.12.24,M,$30K - $50K,M,1,High School Degree,1991.06.15,Bronze
5264,Renton,Washington,USA,1941.12.22,S,$10K - $30K,F,0,Partial High School,1993.10.23,Normal
5265,N. Vancouver,British Columbia,Canada,1978.10.26,S,$10K - $30K,M,0,Partial High School,1992.05.18,Normal
5266,N. Vancouver,British Columbia,Canada,1959.12.07,S,$30K - $50K,F,0,High School Degree,1992.03.06,Bronze
5267,Edmonds,Washington,USA,1935.10.15,M,$130K - $150K,F,2,Partial High School,1992.02.03,Bronze
5268,Concord,Washington,USA,1947.01.04,M,$10K - $30K,M,2,Partial High School,1993.08.11,Normal
5269,Cliffside,British Columbia,Canada,1957.01.07,S,$30K - $50K,M,0,Bachelors Degree,1992.08.07,Bronze
5270,Santa Fe,Mexico DF,Mexico,1956.05.23,M,$30K - $50K,M,1,High School Degree,1991.12.16,Bronze
5271,Issaquah,Washington,USA,1961.08.10,S,$50K - $70K,M,0,Bachelors Degree,1990.03.20,Golden
5272,N. Vancouver,British Columbia,Canada,1913.05.02,M,$50K - $70K,M,4,Bachelors Degree,1993.11.27,Bronze
5273,Newton,British Columbia,Canada,1967.07.04,M,$10K - $30K,M,0,Partial High School,1993.06.26,Normal
5274,Bellflower,Washington,USA,1912.11.28,S,$30K - $50K,M,0,Partial College,1991.07.12,Bronze
5275,Everett,Washington,USA,1962.11.23,M,$30K - $50K,F,2,High School Degree,1992.06.13,Golden
5276,Edmonds,Washington,USA,1926.02.16,S,$50K - $70K,F,0,Bachelors Degree,1994.05.20,Bronze
5277,Sooke,British Columbia,Canada,1952.05.18,M,$90K - $110K,M,1,Partial College,1990.04.21,Bronze
5278,Beaverton,Oregon,USA,1972.08.11,S,$30K - $50K,M,0,High School Degree,1994.12.01,Bronze
5279,Long Beach,Washington,USA,1931.05.11,M,$150K +,M,2,Partial High School,1990.11.25,Golden
5280,Lakewood,Washington,USA,1976.02.07,S,$10K - $30K,F,0,Partial High School,1994.12.03,Normal
5281,Santa Anita,Mexico DF,Mexico,1975.07.08,S,$10K - $30K,M,0,Partial High School,1991.06.06,Normal
5282,Anacortes,Washington,USA,1930.09.24,S,$70K - $90K,F,0,Graduate Degree,1993.08.08,Bronze
5283,Langley,British Columbia,Canada,1938.04.03,S,$130K - $150K,F,0,Partial College,1992.07.13,Bronze
5284,Acapulco,Guerrero,Mexico,1912.02.16,M,$50K - $70K,F,0,Bachelors Degree,1994.09.18,Bronze
5285,Long Beach,Washington,USA,1955.10.17,M,$10K - $30K,F,0,Partial High School,1991.06.12,Normal
5286,Marysville,Washington,USA,1927.02.14,S,$50K - $70K,M,0,Bachelors Degree,1992.09.02,Silver
5287,Cliffside,British Columbia,Canada,1972.03.13,S,$70K - $90K,F,0,Graduate Degree,1991.03.20,Bronze
5288,Albany,Oregon,USA,1956.07.28,M,$30K - $50K,F,4,High School Degree,1992.05.06,Golden
5289,Bellflower,Washington,USA,1972.05.28,M,$70K - $90K,F,5,Bachelors Degree,1993.07.02,Golden
5290,Langley,British Columbia,Canada,1949.06.21,S,$30K - $50K,M,0,Partial College,1993.05.13,Bronze
5291,Palo Alto,Washington,USA,1973.05.25,S,$30K - $50K,M,0,Partial College,1991.08.27,Bronze
5292,Burlingame,Washington,USA,1969.03.16,M,$30K - $50K,F,2,Partial High School,1991.07.15,Silver
5293,Pomona,Washington,USA,1957.04.15,S,$110K - $130K,F,0,Partial College,1994.03.13,Bronze
5294,Camacho,Zacatecas,Mexico,1939.03.05,S,$10K - $30K,F,0,Partial High School,1991.07.17,Normal
5295,Spokane,Washington,USA,1942.11.14,S,$30K - $50K,M,0,High School Degree,1991.04.23,Bronze
5296,El Cajon,Washington,USA,1943.09.04,M,$10K - $30K,F,5,Partial High School,1993.01.26,Normal
5297,San Gabriel,Washington,USA,1974.11.02,M,$30K - $50K,M,1,High School Degree,1993.10.25,Bronze
5298,San Gabriel,Washington,USA,1961.09.16,S,$70K - $90K,M,0,Graduate Degree,1993.12.08,Bronze
5299,Mill Valley,Washington,USA,1943.04.02,M,$10K - $30K,M,2,Partial High School,1993.04.26,Bronze
5300,San Francisco,Washington,USA,1949.10.13,M,$110K - $130K,M,3,Partial High School,1993.06.13,Silver
5301,Newport Beach,Washington,USA,1966.06.22,M,$70K - $90K,F,2,Bachelors Degree,1993.02.15,Bronze
5302,Lake Oswego,Oregon,USA,1958.02.05,S,$10K - $30K,F,0,Partial High School,1991.10.18,Normal
5303,Olympia,Washington,USA,1977.03.12,M,$110K - $130K,M,2,Bachelors Degree,1992.03.17,Bronze
5304,Everett,Washington,USA,1923.03.25,M,$110K - $130K,F,1,Partial High School,1991.07.03,Bronze
5305,Milwaukie,Oregon,USA,1913.12.06,S,$30K - $50K,M,0,High School Degree,1991.06.23,Bronze
5306,Metchosin,British Columbia,Canada,1922.10.24,M,$150K +,F,0,High School Degree,1992.06.02,Golden
5307,Arcadia,Washington,USA,1978.05.25,M,$10K - $30K,F,1,Partial High School,1993.09.24,Normal
5308,Glendale,Washington,USA,1936.11.12,M,$70K - $90K,M,2,Bachelors Degree,1991.04.09,Bronze
5309,Burlingame,Washington,USA,1968.11.20,M,$10K - $30K,F,4,Partial High School,1991.07.04,Normal
5310,Anacortes,Washington,USA,1912.07.07,S,$70K - $90K,M,0,Graduate Degree,1991.11.17,Bronze
5311,West Covina,Washington,USA,1947.11.13,M,$30K - $50K,M,1,High School Degree,1993.04.20,Bronze
5312,N. Vancouver,British Columbia,Canada,1916.11.03,S,$50K - $70K,M,0,Bachelors Degree,1992.09.21,Bronze
5313,Lemon Grove,Washington,USA,1979.10.26,M,$30K - $50K,F,3,Partial High School,1993.07.18,Golden
5314,Lemon Grove,Washington,USA,1940.07.21,S,$30K - $50K,M,0,Partial College,1992.08.09,Bronze
5315,San Andres,Mexico DF,Mexico,1942.06.20,M,$10K - $30K,M,0,Partial High School,1993.07.10,Normal
5316,Santa Cruz,Washington,USA,1922.12.12,M,$10K - $30K,F,3,Partial High School,1992.06.21,Normal
5317,Redmond,Washington,USA,1971.04.18,S,$30K - $50K,M,0,Partial College,1994.09.20,Bronze
5318,Orizaba,Veracruz,Mexico,1937.11.10,S,$50K - $70K,M,0,Bachelors Degree,1990.05.05,Bronze
5319,Redwood City,Washington,USA,1918.08.14,S,$50K - $70K,F,0,Bachelors Degree,1993.06.28,Golden
5320,Chula Vista,Washington,USA,1966.05.24,M,$70K - $90K,M,0,Bachelors Degree,1990.07.11,Bronze
5321,Shawnee,British Columbia,Canada,1980.10.15,M,$110K - $130K,F,1,High School Degree,1992.05.12,Bronze
5322,Santa Monica,Washington,USA,1951.04.03,M,$10K - $30K,F,1,Partial High School,1991.06.18,Bronze
5323,Metchosin,British Columbia,Canada,1911.09.12,S,$30K - $50K,M,0,Bachelors Degree,1990.06.10,Silver
5324,Tixapan,Mexico DF,Mexico,1971.12.24,S,$150K +,M,0,Partial College,1994.08.20,Silver
5325,Grossmont,Washington,USA,1965.08.02,M,$110K - $130K,F,0,Partial High School,1992.06.21,Bronze
5326,Richmond,British Columbia,Canada,1953.03.25,M,$50K - $70K,M,0,Bachelors Degree,1990.06.04,Bronze
5327,Novato,Washington,USA,1950.04.28,M,$70K - $90K,M,1,Bachelors Degree,1993.04.20,Bronze
5328,Anacortes,Washington,USA,1951.01.15,M,$70K - $90K,F,0,Bachelors Degree,1992.11.13,Bronze
5329,Salem,Oregon,USA,1918.10.19,S,$30K - $50K,M,0,Partial High School,1991.06.07,Bronze
5330,Langford,British Columbia,Canada,1912.04.11,M,$30K - $50K,F,5,Partial High School,1991.11.11,Golden
5331,National City,Washington,USA,1945.11.08,M,$90K - $110K,F,1,Partial High School,1991.11.08,Normal
5332,Arcadia,Washington,USA,1957.02.24,M,$30K - $50K,F,0,Graduate Degree,1992.09.27,Bronze
5333,Santa Fe,Mexico DF,Mexico,1968.02.28,S,$70K - $90K,M,0,Bachelors Degree,1991.09.24,Normal
5334,Shawnee,British Columbia,Canada,1966.05.16,S,$50K - $70K,M,0,Bachelors Degree,1992.03.05,Normal
5335,Seattle,Washington,USA,1979.10.18,S,$10K - $30K,M,0,Partial High School,1993.12.26,Normal
5336,Langley,British Columbia,Canada,1931.06.09,S,$10K - $30K,F,0,Partial High School,1992.09.06,Normal
5337,Bellingham,Washington,USA,1915.08.12,S,$10K - $30K,M,0,Partial High School,1992.03.04,Normal
5338,National City,Washington,USA,1924.07.06,M,$90K - $110K,M,1,Graduate Degree,1993.05.18,Bronze
5339,Lake Oswego,Oregon,USA,1916.10.12,M,$90K - $110K,M,2,Partial High School,1994.11.08,Bronze
5340,Beaverton,Oregon,USA,1938.09.21,M,$50K - $70K,F,2,Bachelors Degree,1992.02.26,Bronze
5341,Olympia,Washington,USA,1964.01.23,M,$10K - $30K,F,1,Partial High School,1992.10.15,Normal
5342,Issaquah,Washington,USA,1914.04.16,M,$10K - $30K,F,0,Partial High School,1992.09.07,Normal
5343,Mexico City,Mexico DF,Mexico,1943.01.16,S,$30K - $50K,F,0,High School Degree,1993.09.18,Bronze
5344,San Jose,Washington,USA,1918.09.12,S,$70K - $90K,M,0,High School Degree,1993.02.08,Bronze
5345,Woodland Hills,Washington,USA,1917.03.13,M,$10K - $30K,F,0,Partial High School,1994.05.26,Normal
5346,Bremerton,Washington,USA,1943.05.02,M,$90K - $110K,F,2,Bachelors Degree,1992.10.12,Bronze
5347,Woodland Hills,Washington,USA,1950.11.08,S,$150K +,F,0,High School Degree,1990.05.06,Bronze
5348,Hidalgo,Zacatecas,Mexico,1924.09.21,S,$10K - $30K,F,0,Partial High School,1993.11.22,Normal
5349,Edmonds,Washington,USA,1979.09.06,M,$50K - $70K,F,0,Bachelors Degree,1990.08.16,Silver
5350,Walla Walla,Washington,USA,1939.08.19,S,$50K - $70K,M,0,High School Degree,1991.07.22,Bronze
5351,Santa Fe,Mexico DF,Mexico,1914.10.18,S,$30K - $50K,F,0,Partial College,1994.04.24,Bronze
5352,Shawnee,British Columbia,Canada,1968.03.06,M,$30K - $50K,F,1,High School Degree,1990.08.14,Bronze
5353,Yakima,Washington,USA,1926.04.17,S,$30K - $50K,M,0,High School Degree,1992.10.10,Bronze
5354,Ballard,Washington,USA,1961.02.26,S,$90K - $110K,F,0,High School Degree,1991.08.20,Bronze
5355,Lynnwood,Washington,USA,1911.11.15,S,$150K +,M,0,Bachelors Degree,1991.03.19,Silver
5356,Bellingham,Washington,USA,1976.10.06,M,$50K - $70K,M,1,Bachelors Degree,1991.02.06,Bronze
5357,Beaverton,Oregon,USA,1977.02.16,S,$70K - $90K,M,0,Bachelors Degree,1993.09.04,Bronze
5358,Bremerton,Washington,USA,1959.01.06,M,$150K +,F,1,Bachelors Degree,1990.02.09,Golden
5359,Torrance,Washington,USA,1950.06.04,M,$50K - $70K,M,1,Bachelors Degree,1990.07.04,Silver
5360,Milwaukie,Oregon,USA,1957.10.23,S,$30K - $50K,M,0,High School Degree,1992.07.18,Bronze
5361,National City,Washington,USA,1918.12.22,S,$10K - $30K,M,0,Partial High School,1990.12.05,Normal
5362,National City,Washington,USA,1917.02.20,S,$30K - $50K,F,0,Partial College,1991.02.14,Bronze
5363,Metchosin,British Columbia,Canada,1957.04.22,S,$30K - $50K,M,0,Partial High School,1990.05.06,Bronze
5364,Oakland,Washington,USA,1963.11.05,M,$50K - $70K,M,0,Bachelors Degree,1991.07.19,Silver
5365,El Cajon,Washington,USA,1979.06.14,S,$30K - $50K,F,0,Partial High School,1990.12.10,Bronze
5366,Issaquah,Washington,USA,1972.03.25,S,$30K - $50K,F,0,Partial High School,1993.11.24,Silver
5367,Novato,Washington,USA,1920.03.05,M,$50K - $70K,M,2,Bachelors Degree,1990.05.23,Bronze
5368,Lincoln Acres,Washington,USA,1949.07.01,M,$10K - $30K,F,4,Partial High School,1993.09.09,Normal
5369,Langford,British Columbia,Canada,1927.02.26,S,$30K - $50K,M,0,High School Degree,1990.06.12,Bronze
5370,La Jolla,Washington,USA,1936.10.16,M,$10K - $30K,F,3,Partial High School,1991.12.21,Normal
5371,Sooke,British Columbia,Canada,1922.06.17,S,$10K - $30K,M,0,Partial High School,1992.04.16,Normal
5372,Metchosin,British Columbia,Canada,1949.11.05,S,$10K - $30K,F,0,Partial High School,1990.10.01,Normal
5373,Imperial Beach,Washington,USA,1912.11.13,S,$30K - $50K,M,0,High School Degree,1993.05.10,Bronze
5374,Spokane,Washington,USA,1926.07.27,M,$30K - $50K,M,3,High School Degree,1993.08.23,Golden
5375,San Jose,Washington,USA,1961.11.06,M,$10K - $30K,M,1,Partial High School,1991.10.15,Silver
5376,Bremerton,Washington,USA,1930.12.23,S,$50K - $70K,M,0,Bachelors Degree,1993.06.02,Bronze
5377,Oak Bay,British Columbia,Canada,1935.02.02,S,$70K - $90K,M,0,High School Degree,1994.05.26,Normal
5378,Oak Bay,British Columbia,Canada,1954.08.13,S,$30K - $50K,M,0,Partial College,1992.03.06,Silver
5379,Puyallup,Washington,USA,1968.10.24,S,$50K - $70K,F,0,Partial College,1990.05.06,Bronze
5380,Long Beach,Washington,USA,1936.01.05,S,$90K - $110K,M,0,Graduate Degree,1993.04.16,Bronze
5381,San Andres,Mexico DF,Mexico,1914.05.11,M,$110K - $130K,F,3,High School Degree,1991.08.16,Golden
5382,Colma,Washington,USA,1951.11.02,M,$70K - $90K,F,2,Graduate Degree,1991.03.27,Bronze
5383,Spring Valley,Washington,USA,1931.09.07,M,$50K - $70K,F,2,Bachelors Degree,1990.04.24,Silver
5384,Westminster,British Columbia,Canada,1922.09.28,S,$30K - $50K,F,0,High School Degree,1991.05.07,Bronze
5385,Lynnwood,Washington,USA,1932.11.22,M,$150K +,M,2,High School Degree,1992.05.07,Golden
5386,Victoria,British Columbia,Canada,1915.08.21,M,$50K - $70K,F,0,Bachelors Degree,1992.10.23,Bronze
5387,Pomona,Washington,USA,1933.11.19,S,$30K - $50K,F,0,High School Degree,1990.09.16,Bronze
5388,Lake Oswego,Oregon,USA,1922.02.04,M,$70K - $90K,M,0,High School Degree,1994.12.25,Bronze
5389,Burbank,Washington,USA,1917.09.09,S,$30K - $50K,F,0,High School Degree,1993.04.02,Bronze
5390,Seattle,Washington,USA,1969.11.02,S,$130K - $150K,F,0,High School Degree,1991.04.12,Bronze
5391,Santa Anita,Mexico DF,Mexico,1966.11.05,M,$70K - $90K,F,0,Bachelors Degree,1994.01.01,Bronze
5392,Berkeley,Washington,USA,1967.08.19,S,$50K - $70K,M,0,Bachelors Degree,1992.06.10,Bronze
5393,Newport Beach,Washington,USA,1934.06.24,S,$50K - $70K,F,0,Bachelors Degree,1991.03.16,Bronze
5394,Newport Beach,Washington,USA,1927.11.16,M,$30K - $50K,M,4,High School Degree,1990.12.06,Golden
5395,Concord,Washington,USA,1961.07.13,S,$10K - $30K,F,0,Partial High School,1990.11.03,Normal
5396,Portland,Oregon,USA,1973.09.02,S,$10K - $30K,M,0,Partial High School,1991.06.11,Normal
5397,Anacortes,Washington,USA,1913.09.05,S,$30K - $50K,M,0,High School Degree,1990.06.08,Bronze
5398,Tacoma,Washington,USA,1924.04.05,M,$30K - $50K,F,1,High School Degree,1993.10.16,Bronze
5399,Shawnee,British Columbia,Canada,1936.09.06,M,$10K - $30K,F,1,Partial High School,1994.10.21,Normal
5400,Renton,Washington,USA,1959.05.25,S,$90K - $110K,F,0,Partial High School,1993.07.01,Bronze
5401,Torrance,Washington,USA,1943.07.27,S,$30K - $50K,F,0,High School Degree,1993.02.27,Silver
5402,Grossmont,Washington,USA,1946.08.13,S,$30K - $50K,F,0,High School Degree,1994.11.02,Bronze
5403,Burlingame,Washington,USA,1938.11.19,S,$30K - $50K,F,0,Partial College,1991.09.14,Golden
5404,Concord,Washington,USA,1971.02.12,M,$10K - $30K,F,1,Partial High School,1993.08.21,Normal
5405,Lake Oswego,Oregon,USA,1928.05.14,M,$70K - $90K,F,0,Graduate Degree,1993.08.22,Bronze
5406,La Cruz,Sinaloa,Mexico,1936.05.23,S,$30K - $50K,F,0,High School Degree,1993.04.02,Bronze
